Order_ID,Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
368,29,4.6,Sandstorms,Low ,motorcycle ,Metropolitian ,22,Grocery
369,38,4.6,Stormy,High ,scooter ,Metropolitian ,130,Toys
370,26,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,170,Cosmetics
371,39,4.8,Sandstorms,Medium ,scooter ,Metropolitian ,130,Cosmetics
372,24,4.5,Fog,Low ,motorcycle ,Metropolitian ,21,Grocery
373,34,4.2,Stormy,Low ,motorcycle ,Metropolitian ,140,Electronics
374,26,4.7,Windy,Low ,motorcycle ,Metropolitian ,14,Grocery
375,35,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,85,Shoes
376,36,4.2,Sandstorms,Medium ,motorcycle ,Metropolitian ,185,Electronics
377,24,2.6,Sunny,Low ,motorcycle ,Metropolitian ,210,Toys
378,33,4.3,Cloudy,Medium ,motorcycle ,Metropolitian ,170,Kitchen
379,26,4.6,Windy,Medium ,motorcycle ,Metropolitian ,125,Pet Supplies
380,32,5.0,Windy,Jam ,scooter ,Urban ,150,Shoes
381,37,4.9,Fog,Jam ,motorcycle ,Metropolitian ,240,Skincare
382,26,4.9,Stormy,Low ,scooter ,Metropolitian ,90,Jewelry
383,31,4.8,Stormy,Low ,scooter ,Metropolitian ,140,Pet Supplies
384,37,4.6,Stormy,Medium ,motorcycle ,Urban ,130,Jewelry
385,26,4.7,Sunny,Jam ,scooter ,Urban ,80,Skincare
386,37,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,125,Toys
387,22,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,110,Sports
388,21,4.4,Windy,Low ,motorcycle ,Metropolitian ,15,Grocery
389,22,4.0,Sandstorms,Low ,motorcycle ,Urban ,28,Grocery
390,38,4.5,Windy,Low ,motorcycle ,Urban ,100,Snacks
391,28,4.0,Stormy,High ,motorcycle ,Metropolitian ,160,Shoes
392,29,4.7,Sandstorms,Jam ,scooter ,Urban ,85,Books
393,31,4.9,Cloudy,High ,motorcycle ,Metropolitian ,190,Shoes
394,24,4.8,Cloudy,Low ,scooter ,Metropolitian ,70,Skincare
395,33,4.8,Windy,Medium ,motorcycle ,Metropolitian ,130,Apparel
396,26,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,150,Cosmetics
397,20,4.7,Cloudy,Jam ,scooter ,Metropolitian ,145,Books
398,29,4.8,Windy,Low ,scooter ,Urban ,12,Grocery
399,32,4.0,Windy,Medium ,motorcycle ,Urban ,245,Sports
400,20,4.9,Fog,Medium ,motorcycle ,Metropolitian ,210,Electronics
401,26,5.0,Sandstorms,Medium ,van,Urban ,120,Skincare
402,38,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,230,Shoes
403,34,4.6,Sandstorms,High ,van,Urban ,27,Grocery
404,27,4.5,Stormy,Low ,motorcycle ,Metropolitian ,65,Apparel
405,29,5.0,Windy,Jam ,motorcycle ,Metropolitian ,125,Clothing
406,24,4.9,Windy,Jam ,motorcycle ,Urban ,120,Snacks
407,21,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,60,Apparel
408,33,4.4,Windy,Low ,motorcycle ,Metropolitian ,120,Clothing
409,35,4.7,Sandstorms,Jam ,motorcycle ,Metropolitian ,29,Grocery
410,35,4.7,Stormy,Low ,scooter ,Metropolitian ,90,Home
411,29,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,23,Grocery
412,21,4.9,Windy,Low ,motorcycle ,Metropolitian ,95,Skincare
413,29,4.6,Windy,Jam ,motorcycle ,Urban ,145,Home
414,22,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,120,Cosmetics
415,24,4.4,Cloudy,Jam ,scooter ,Metropolitian ,200,Toys
416,23,4.9,Stormy,High ,scooter ,Metropolitian ,110,Pet Supplies
417,27,4.6,Windy,High ,scooter ,Urban ,60,Toys
418,33,4.1,Sandstorms,Medium ,motorcycle ,Metropolitian ,215,Jewelry
419,35,4.6,Windy,Medium ,scooter ,Metropolitian ,130,Outdoors
420,21,4.7,Windy,Medium ,scooter ,Metropolitian ,135,Apparel
421,39,4.4,Fog,Low ,motorcycle ,Metropolitian ,175,Electronics
422,34,4.8,Windy,Low ,scooter ,Metropolitian ,135,Sports
423,29,4.9,Cloudy,High ,motorcycle ,Urban ,135,Cosmetics
424,20,4.7,Fog,Low ,scooter ,Metropolitian ,85,Snacks
425,20,4.8,Sandstorms,Low ,motorcycle ,Urban ,85,Cosmetics
426,30,4.7,Sunny,Low ,motorcycle ,Metropolitian ,75,Cosmetics
427,37,4.7,Fog,Jam ,scooter ,Metropolitian ,195,Home
428,39,4.6,Stormy,Jam ,motorcycle ,Other,125,Clothing
429,26,5.0,Sunny,Medium ,motorcycle ,Metropolitian ,90,Skincare
430,32,4.9,Cloudy,Medium ,motorcycle ,Urban ,240,Apparel
431,21,4.7,Fog,Low ,scooter ,Metropolitian ,140,Sports
432,35,4.8,Sandstorms,Low ,scooter ,Metropolitian ,145,Electronics
433,39,4.6,Sandstorms,Medium ,motorcycle ,Urban ,160,Books
434,39,5.0,Cloudy,Low ,motorcycle ,Metropolitian ,205,Kitchen
435,27,4.9,Cloudy,Jam ,motorcycle ,Metropolitian ,195,Jewelry
436,33,4.8,Fog,Medium ,scooter ,Metropolitian ,80,Skincare
437,33,4.8,Fog,Jam ,motorcycle ,Metropolitian ,240,Electronics
438,37,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,200,Jewelry
439,20,4.6,Stormy,Low ,motorcycle ,Urban ,55,Kitchen
440,20,4.6,Sunny,Jam ,motorcycle ,Urban ,95,Kitchen
441,31,4.2,Cloudy,Jam ,scooter ,Urban ,175,Skincare
442,27,4.6,Sunny,High ,van,Metropolitian ,80,Apparel
443,37,4.9,Fog,Medium ,scooter ,Urban ,75,Snacks
444,34,4.4,Stormy,Jam ,scooter ,Urban ,155,Clothing
445,25,4.7,Fog,Low ,motorcycle ,Urban ,55,Toys
446,37,4.7,Cloudy,Low ,motorcycle ,Urban ,110,Clothing
447,23,4.7,Stormy,Low ,scooter ,Other,80,Books
448,27,5.0,Fog,High ,motorcycle ,Metropolitian ,120,Pet Supplies
449,36,4.7,Cloudy,Low ,van,Urban ,80,Clothing
450,30,4.3,Windy,Jam ,motorcycle ,Other,210,Clothing
451,20,4.9,Cloudy,High ,motorcycle ,Metropolitian ,155,Apparel
452,28,4.7,Fog,Jam ,scooter ,Metropolitian ,155,Kitchen
453,36,4.0,Windy,Low ,motorcycle ,Metropolitian ,165,Clothing
454,20,4.7,Stormy,Low ,scooter ,Metropolitian ,80,Kitchen
455,22,4.7,Windy,Low ,motorcycle ,Metropolitian ,80,Sports
456,28,4.7,Sandstorms,Medium ,motorcycle ,Metropolitian ,125,Apparel
457,34,4.8,Cloudy,Low ,van,Metropolitian ,90,Electronics
458,25,4.8,Windy,Medium ,scooter ,Metropolitian ,130,Toys
459,38,5.0,Sandstorms,Jam ,scooter ,Metropolitian ,170,Books
460,34,3.5,Windy,Medium ,motorcycle ,Metropolitian ,160,Outdoors
461,24,4.9,Windy,Jam ,motorcycle ,Metropolitian ,110,Shoes
462,33,4.6,Windy,Jam ,motorcycle ,Urban ,250,Pet Supplies
463,21,4.6,Stormy,High ,scooter ,Urban ,80,Toys
464,25,4.6,Stormy,Medium ,motorcycle ,Metropolitian ,115,Pet Supplies
465,23,4.9,Windy,High ,motorcycle ,Metropolitian ,95,Toys
466,34,4.9,Stormy,Low ,motorcycle ,Metropolitian ,125,Pet Supplies
467,25,4.7,Fog,Medium ,scooter ,Metropolitian ,185,Shoes
468,28,4.9,Sandstorms,Low ,van,Metropolitian ,50,Jewelry
469,34,3.7,Stormy,Jam ,scooter ,Metropolitian ,170,Electronics
470,24,4.5,Stormy,Low ,scooter ,Metropolitian ,70,Electronics
471,31,5.0,Cloudy,Jam ,motorcycle ,Other,130,Toys
472,38,4.6,Sandstorms,Jam ,scooter ,Metropolitian ,150,Outdoors
473,32,4.8,Sunny,Medium ,motorcycle ,Metropolitian ,85,Snacks
474,28,5.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,145,Toys
475,29,4.5,Fog,Medium ,motorcycle ,Metropolitian ,37,Grocery
476,28,4.8,Sandstorms,Jam ,van,Metropolitian ,115,Clothing
477,39,4.8,Windy,Jam ,motorcycle ,Metropolitian ,150,Skincare
478,39,4.8,Windy,Jam ,scooter ,Metropolitian ,145,Outdoors
479,26,4.8,Windy,Low ,scooter ,Metropolitian ,70,Shoes
480,33,4.8,Stormy,Low ,van,Metropolitian ,140,Skincare
481,37,4.9,Sandstorms,Jam ,scooter ,Metropolitian ,135,Jewelry
482,24,4.6,Sandstorms,Low ,motorcycle ,Metropolitian ,80,Clothing
483,36,5.0,Sandstorms,Jam ,motorcycle ,Metropolitian ,215,Cosmetics
484,22,4.7,Fog,Medium ,motorcycle ,Metropolitian ,220,Clothing
485,21,4.6,Stormy,Medium ,motorcycle ,Metropolitian ,110,Kitchen
486,29,5.0,Windy,Low ,scooter ,Urban ,80,Clothing
487,33,4.7,Fog,Low ,scooter ,Metropolitian ,90,Sports
488,27,4.1,Stormy,Low ,motorcycle ,Metropolitian ,80,Sports
489,30,4.2,Cloudy,Jam ,motorcycle ,Metropolitian ,230,Snacks
490,22,4.8,Sunny,Medium ,motorcycle ,Metropolitian ,130,Apparel
491,20,4.9,Stormy,Medium ,scooter ,Urban ,85,Skincare
492,31,4.4,Sandstorms,Jam ,motorcycle ,Metropolitian ,220,Electronics
493,36,4.6,Fog,Medium ,scooter ,Metropolitian ,85,Snacks
494,39,4.9,Windy,Jam ,motorcycle ,Urban ,215,Shoes
495,32,4.7,Fog,Low ,motorcycle ,Metropolitian ,41,Grocery
496,23,4.2,Windy,Medium ,motorcycle ,Metropolitian ,170,Outdoors
497,30,3.8,Windy,Jam ,scooter ,Metropolitian ,200,Skincare
498,26,4.7,Windy,Low ,scooter ,Urban ,80,Pet Supplies
499,21,4.9,Stormy,High ,motorcycle ,Urban ,65,Apparel
500,23,4.6,Stormy,Medium ,scooter ,Metropolitian ,145,Kitchen
501,22,4.9,Sandstorms,High ,motorcycle ,Metropolitian ,120,Cosmetics
502,39,4.5,Cloudy,Medium ,motorcycle ,Metropolitian ,80,Books
503,32,4.1,Stormy,Jam ,scooter ,Metropolitian ,34,Grocery
504,25,4.7,Stormy,Jam ,motorcycle ,Metropolitian ,100,Outdoors
505,30,5.0,Fog,High ,motorcycle ,Metropolitian ,140,Jewelry
506,25,4.8,Fog,Medium ,scooter ,Metropolitian ,150,Books
507,26,4.7,Stormy,Low ,scooter ,Metropolitian ,70,Skincare
508,30,4.6,Windy,High ,motorcycle ,Urban ,150,Sports
509,31,4.3,Windy,Low ,motorcycle ,Metropolitian ,125,Apparel
510,33,4.8,Sunny,Low ,motorcycle ,Metropolitian ,140,Kitchen
511,20,5.0,Sunny,Low ,scooter ,Metropolitian ,85,Kitchen
512,36,4.3,Windy,Jam ,scooter ,Urban ,165,Toys
513,20,4.9,Sandstorms,Medium ,motorcycle ,Metropolitian ,180,Books
514,38,4.1,Sandstorms,Jam ,scooter ,Metropolitian ,190,Sports
515,37,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,125,Clothing
516,28,5.0,Fog,Jam ,scooter ,Metropolitian ,200,Electronics
517,39,3.5,Cloudy,Low ,motorcycle ,Urban ,160,Home
518,31,4.0,Cloudy,Jam ,scooter ,Metropolitian ,210,Clothing
519,30,4.9,Sunny,Low ,motorcycle ,Urban ,135,Electronics
520,27,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,125,Home
521,30,4.9,Sandstorms,Low ,motorcycle ,Metropolitian ,120,Jewelry
522,29,4.5,Cloudy,Jam ,scooter ,Urban ,150,Jewelry
523,35,4.5,Windy,Low ,motorcycle ,Metropolitian ,110,Clothing
524,34,4.9,Windy,High ,motorcycle ,Metropolitian ,155,Sports
525,37,4.8,Stormy,Low ,scooter ,Metropolitian ,80,Kitchen
526,34,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,125,Apparel
527,31,4.9,Cloudy,Low ,scooter ,Metropolitian ,16,Grocery
528,23,4.1,Fog,Jam ,van,Metropolitian ,160,Outdoors
529,29,4.7,Sunny,Medium ,motorcycle ,Metropolitian ,100,Home
530,20,4.9,Stormy,Low ,motorcycle ,Urban ,55,Toys
531,26,4.1,Sandstorms,Low ,motorcycle ,Urban ,105,Jewelry
532,34,4.5,Cloudy,Jam ,motorcycle ,Urban ,220,Books
533,34,4.9,Fog,Low ,motorcycle ,Metropolitian ,95,Shoes
534,21,4.7,Stormy,Jam ,scooter ,Metropolitian ,55,Home
535,35,4.6,Windy,Low ,motorcycle ,Urban ,115,Outdoors
536,20,4.7,Stormy,Low ,van,Metropolitian ,60,Kitchen
537,24,4.1,Cloudy,Jam ,van,Metropolitian ,195,Outdoors
538,25,4.5,Windy,High ,scooter ,Urban ,80,Books
539,22,4.8,Cloudy,Low ,scooter ,Urban ,85,Cosmetics
540,38,4.7,Windy,Medium ,motorcycle ,Urban ,120,Sports
541,29,4.3,Cloudy,High ,scooter ,Urban ,165,Home
542,24,4.8,Sandstorms,Medium ,scooter ,Urban ,145,Pet Supplies
543,36,4.8,Fog,Medium ,motorcycle ,Metropolitian ,42,Grocery
544,31,4.7,Windy,Low ,van,Metropolitian ,140,Shoes
545,20,4.8,Fog,Jam ,scooter ,Metropolitian ,125,Kitchen
546,25,4.6,Sunny,Medium ,scooter ,Metropolitian ,80,Outdoors
547,23,5.0,Sandstorms,Low ,scooter ,Urban ,11,Grocery
548,39,4.7,Cloudy,Medium ,motorcycle ,Urban ,170,Home
549,21,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,175,Home
550,32,4.7,Stormy,Medium ,scooter ,Metropolitian ,125,Sports
551,36,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,75,Skincare
552,38,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,245,Pet Supplies
553,34,4.3,Sandstorms,Medium ,motorcycle ,Metropolitian ,175,Sports
554,23,2.5,Sunny,Low ,motorcycle ,Metropolitian ,170,Skincare
555,32,3.6,Stormy,Jam ,scooter ,Urban ,195,Sports
556,31,4.8,Fog,Low ,motorcycle ,Metropolitian ,26,Grocery
557,22,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,55,Kitchen
558,34,3.9,Cloudy,Low ,van,Metropolitian ,165,Cosmetics
559,39,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,235,Clothing
560,21,5.0,Cloudy,Low ,motorcycle ,Metropolitian ,125,Outdoors
561,34,3.9,Fog,Low ,scooter ,Metropolitian ,185,Skincare
562,28,4.9,Windy,Medium ,motorcycle ,Metropolitian ,75,Pet Supplies
563,34,4.9,Windy,Low ,motorcycle ,Metropolitian ,100,Snacks
564,21,4.7,Sandstorms,Jam ,motorcycle ,Metropolitian ,145,Electronics
565,30,4.6,Fog,High ,van,Urban ,150,Shoes
566,36,5.0,Fog,Low ,scooter ,Urban ,80,Apparel
567,25,4.5,Cloudy,Low ,motorcycle ,Urban ,120,Snacks
568,38,4.3,Sunny,Jam ,scooter ,Metropolitian ,155,Kitchen
569,24,5.0,Sunny,High ,scooter ,Urban ,60,Toys
570,31,4.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,170,Kitchen
571,31,4.7,Sunny,Medium ,van,Metropolitian ,145,Kitchen
572,27,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,65,Toys
573,23,4.8,Fog,Low ,motorcycle ,Urban ,55,Apparel
574,25,4.7,Sandstorms,Medium ,scooter ,Urban ,115,Shoes
575,38,4.5,Windy,Low ,van,Metropolitian ,120,Books
576,32,4.8,Sunny,Medium ,motorcycle ,Urban ,130,Outdoors
577,22,4.3,Stormy,Jam ,motorcycle ,Metropolitian ,180,Toys
578,35,4.9,Sandstorms,Jam ,scooter ,Metropolitian ,155,Shoes
579,35,4.1,Sandstorms,Medium ,motorcycle ,Metropolitian ,230,Home
580,34,4.8,Sunny,Medium ,scooter ,Metropolitian ,90,Toys
581,22,3.5,Sunny,Low ,motorcycle ,Metropolitian ,165,Kitchen
582,28,4.9,Stormy,Medium ,scooter ,Metropolitian ,120,Books
583,35,3.6,Fog,Low ,motorcycle ,Urban ,170,Toys
584,38,4.8,Fog,Low ,scooter ,Urban ,85,Sports
585,31,5.0,Fog,Low ,motorcycle ,Metropolitian ,140,Pet Supplies
586,26,5.0,Cloudy,Low ,scooter ,Metropolitian ,50,Electronics
587,36,4.4,Cloudy,Medium ,motorcycle ,Urban ,155,Pet Supplies
588,26,4.6,Stormy,Jam ,motorcycle ,Metropolitian ,160,Books
589,38,4.1,Fog,Jam ,scooter ,Other,205,Snacks
590,25,4.3,Cloudy,Medium ,scooter ,Metropolitian ,185,Cosmetics
591,25,5.0,Cloudy,High ,scooter ,Urban ,160,Skincare
592,30,4.7,Sandstorms,Medium ,motorcycle ,Urban ,120,Clothing
593,33,4.2,Cloudy,High ,scooter ,Metropolitian ,195,Kitchen
594,39,4.9,Stormy,Medium ,motorcycle ,Metropolitian ,130,Snacks
595,34,4.5,Sandstorms,Jam ,motorcycle ,Metropolitian ,140,Apparel
596,37,4.2,Windy,Low ,motorcycle ,Metropolitian ,150,Sports
597,36,4.8,Cloudy,Low ,motorcycle ,Urban ,100,Books
598,29,4.9,Fog,Jam ,motorcycle ,Metropolitian ,45,Grocery
599,30,4.4,Fog,Low ,van,Metropolitian ,175,Snacks
600,32,5.0,Windy,Jam ,motorcycle ,Metropolitian ,215,Cosmetics
601,21,4.8,Stormy,Low ,motorcycle ,Urban ,65,Electronics
602,24,4.2,Cloudy,Medium ,scooter ,Metropolitian ,175,Shoes
603,28,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,125,Cosmetics
604,39,4.9,Stormy,Low ,motorcycle ,Urban ,105,Kitchen
605,21,5.0,Sandstorms,Low ,scooter ,Urban ,55,Apparel
606,24,4.8,Fog,Medium ,motorcycle ,Metropolitian ,185,Shoes
607,35,4.8,Windy,Medium ,scooter ,Metropolitian ,145,Jewelry
608,25,4.5,Sandstorms,Low ,motorcycle ,Metropolitian ,100,Shoes
609,20,5.0,Sunny,Medium ,motorcycle ,Metropolitian ,110,Pet Supplies
610,23,4.7,Cloudy,Jam ,scooter ,Metropolitian ,155,Sports
611,28,4.7,Fog,Low ,scooter ,Metropolitian ,125,Cosmetics
612,31,4.8,Sunny,Jam ,motorcycle ,Metropolitian ,22,Grocery
613,28,4.5,Sunny,Medium ,scooter ,Urban ,80,Books
614,20,3.9,Sunny,Jam ,motorcycle ,Metropolitian ,270,Cosmetics
615,26,4.9,Stormy,Jam ,scooter ,Metropolitian ,110,Kitchen
616,34,4.6,Sandstorms,Low ,scooter ,Metropolitian ,130,Toys
617,24,4.8,Sandstorms,High ,motorcycle ,Metropolitian ,50,Snacks
618,35,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,215,Clothing
619,31,4.7,Sunny,Jam ,van,Urban ,95,Snacks
620,20,4.7,Sunny,Low ,motorcycle ,Urban ,140,Kitchen
621,32,4.0,Stormy,Low ,motorcycle ,Metropolitian ,155,Shoes
622,25,4.7,Sunny,Medium ,scooter ,Metropolitian ,95,Cosmetics
623,29,5.0,Sandstorms,Jam ,motorcycle ,Urban ,100,Sports
624,20,4.8,Sandstorms,Jam ,scooter ,Metropolitian ,70,Pet Supplies
625,23,4.7,Fog,Jam ,motorcycle ,Metropolitian ,210,Clothing
626,33,5.0,Sunny,Medium ,scooter ,Metropolitian ,125,Clothing
627,24,4.8,Sunny,Jam ,motorcycle ,Metropolitian ,80,Apparel
628,25,4.8,Fog,Medium ,motorcycle ,Metropolitian ,110,Apparel
629,31,4.4,Cloudy,Low ,scooter ,Metropolitian ,185,Pet Supplies
630,38,4.8,Sunny,Medium ,van,Metropolitian ,85,Sports
631,22,4.6,Sunny,Jam ,motorcycle ,Urban ,75,Snacks
632,35,4.7,Sunny,Low ,van,Metropolitian ,60,Kitchen
633,34,3.8,Cloudy,Low ,scooter ,Metropolitian ,195,Apparel
634,20,4.8,Sunny,Low ,scooter ,Metropolitian ,140,Pet Supplies
635,29,4.6,Cloudy,Low ,motorcycle ,Metropolitian ,80,Pet Supplies
636,20,3.5,Sunny,Jam ,motorcycle ,Semi-Urban ,250,Books
637,30,4.2,Cloudy,Jam ,scooter ,Metropolitian ,245,Home
638,24,4.4,Sunny,Jam ,motorcycle ,Metropolitian ,245,Toys
639,35,4.0,Fog,Jam ,scooter ,Metropolitian ,175,Kitchen
640,28,4.8,Windy,Low ,scooter ,Metropolitian ,90,Snacks
641,22,5.0,Sunny,Jam ,scooter ,Urban ,11,Grocery
642,23,4.8,Cloudy,Jam ,motorcycle ,Urban ,165,Electronics
643,32,4.3,Stormy,Low ,motorcycle ,Metropolitian ,140,Books
644,22,4.9,Fog,Low ,scooter ,Metropolitian ,80,Apparel
645,34,4.6,Cloudy,Jam ,motorcycle ,Metropolitian ,145,Snacks
646,30,4.7,Fog,High ,motorcycle ,Metropolitian ,130,Snacks
647,20,4.8,Stormy,Medium ,motorcycle ,Urban ,70,Clothing
648,20,5.0,Windy,Jam ,motorcycle ,Metropolitian ,180,Jewelry
649,39,4.6,Windy,Low ,scooter ,Metropolitian ,120,Skincare
650,27,4.7,Sandstorms,Low ,scooter ,Metropolitian ,55,Sports
651,35,4.8,Stormy,Low ,van,Metropolitian ,135,Jewelry
652,24,4.8,Windy,Jam ,motorcycle ,Metropolitian ,130,Jewelry
653,25,4.9,Sunny,Medium ,motorcycle ,Metropolitian ,85,Cosmetics
654,28,4.8,Fog,Medium ,motorcycle ,Metropolitian ,70,Snacks
655,33,4.6,Cloudy,Low ,scooter ,Metropolitian ,150,Toys
656,35,4.9,Sandstorms,Low ,scooter ,Other,105,Home
657,30,4.9,Stormy,Jam ,motorcycle ,Metropolitian ,175,Snacks
658,31,4.9,Fog,Low ,motorcycle ,Metropolitian ,145,Kitchen
659,31,4.8,Windy,Medium ,scooter ,Metropolitian ,105,Snacks
660,24,4.7,Windy,Low ,scooter ,Metropolitian ,80,Clothing
661,33,5.0,Sandstorms,Low ,scooter ,Other,120,Electronics
662,39,4.6,Sunny,Medium ,scooter ,Metropolitian ,90,Sports
663,37,4.5,Stormy,Low ,motorcycle ,Metropolitian ,120,Outdoors
664,26,4.8,Fog,Medium ,motorcycle ,Urban ,105,Sports
665,35,4.4,Sandstorms,Medium ,motorcycle ,Urban ,160,Clothing
666,29,4.8,Sandstorms,Low ,scooter ,Metropolitian ,70,Home
667,24,4.8,Sunny,Low ,motorcycle ,Urban ,95,Clothing
668,25,4.9,Sandstorms,Medium ,van,Urban ,135,Electronics
669,20,4.5,Sandstorms,High ,motorcycle ,Metropolitian ,105,Pet Supplies
670,28,5.0,Windy,Low ,scooter ,Metropolitian ,65,Skincare
671,29,5.0,Sunny,Low ,motorcycle ,Metropolitian ,105,Shoes
672,37,4.8,Stormy,Low ,motorcycle ,Urban ,135,Pet Supplies
673,30,4.8,Sandstorms,Low ,van,Metropolitian ,140,Cosmetics
674,23,5.0,Fog,Medium ,scooter ,Urban ,170,Outdoors
675,36,4.5,Windy,Low ,motorcycle ,Metropolitian ,90,Electronics
676,39,4.5,Fog,Low ,motorcycle ,Metropolitian ,185,Electronics
677,28,4.9,Windy,Medium ,motorcycle ,Metropolitian ,65,Kitchen
678,32,4.8,Fog,Low ,scooter ,Metropolitian ,90,Toys
679,38,4.9,Sandstorms,Medium ,motorcycle ,Metropolitian ,155,Shoes
680,32,4.7,Sandstorms,Medium ,scooter ,Metropolitian ,120,Sports
681,35,4.8,Fog,Jam ,scooter ,Metropolitian ,210,Home
682,33,4.8,Sunny,Low ,motorcycle ,Urban ,105,Books
683,27,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,160,Shoes
684,28,4.9,Sandstorms,Jam ,scooter ,Metropolitian ,85,Pet Supplies
685,27,4.6,Cloudy,Medium ,motorcycle ,Metropolitian ,110,Skincare
686,23,5.0,Windy,Jam ,van,Metropolitian ,135,Sports
687,37,4.2,Stormy,Jam ,scooter ,Urban ,185,Toys
688,36,4.9,Sunny,Medium ,motorcycle ,Urban ,120,Home
689,32,4.9,Fog,Jam ,motorcycle ,Metropolitian ,47,Grocery
690,38,4.8,Sunny,Low ,motorcycle ,Metropolitian ,85,Skincare
691,38,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,135,Electronics
692,27,5.0,Cloudy,Low ,scooter ,Metropolitian ,80,Kitchen
693,31,4.4,Stormy,Jam ,motorcycle ,Metropolitian ,265,Outdoors
694,21,4.2,Sandstorms,Low ,motorcycle ,Metropolitian ,80,Jewelry
695,26,4.7,Windy,Jam ,scooter ,Other,110,Jewelry
696,23,4.9,Cloudy,Medium ,motorcycle ,Metropolitian ,180,Snacks
697,36,4.8,Sunny,Jam ,scooter ,Metropolitian ,75,Skincare
698,34,4.7,Fog,High ,motorcycle ,Urban ,130,Kitchen
699,20,4.9,Windy,Low ,motorcycle ,Metropolitian ,75,Cosmetics
700,25,4.1,Windy,Low ,motorcycle ,Metropolitian ,140,Clothing
701,36,4.6,Sunny,Jam ,motorcycle ,Urban ,150,Home
702,27,4.7,Fog,Low ,motorcycle ,Metropolitian ,100,Pet Supplies
703,35,4.1,Stormy,Low ,motorcycle ,Metropolitian ,160,Sports
704,31,4.8,Stormy,High ,scooter ,Metropolitian ,130,Cosmetics
705,33,4.8,Stormy,Low ,scooter ,Metropolitian ,110,Clothing
706,23,5.0,Cloudy,Jam ,scooter ,Metropolitian ,220,Kitchen
707,23,4.5,Windy,Medium ,scooter ,Urban ,130,Snacks
708,29,4.7,Sunny,Medium ,motorcycle ,Metropolitian ,70,Outdoors
709,29,4.8,Fog,Medium ,motorcycle ,Metropolitian ,26,Grocery
710,30,5.0,Cloudy,Low ,scooter ,Urban ,95,Books
711,39,4.9,Sunny,Low ,motorcycle ,Metropolitian ,125,Electronics
712,34,4.3,Windy,Medium ,motorcycle ,Metropolitian ,180,Toys
713,36,4.8,Windy,Low ,motorcycle ,Metropolitian ,145,Skincare
714,30,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,120,Toys
715,29,4.8,Fog,Jam ,motorcycle ,Metropolitian ,145,Home
716,24,4.7,Windy,Low ,scooter ,Metropolitian ,50,Home
717,37,4.8,Sunny,Low ,motorcycle ,Metropolitian ,90,Toys
718,30,4.8,Stormy,Low ,motorcycle ,Metropolitian ,80,Apparel
719,21,4.7,Sunny,Low ,motorcycle ,Urban ,50,Electronics
720,33,4.7,Sunny,Medium ,motorcycle ,Metropolitian ,110,Outdoors
721,39,4.4,Stormy,Jam ,motorcycle ,Urban ,195,Books
722,25,4.8,Sunny,Low ,motorcycle ,Metropolitian ,110,Skincare
723,26,4.7,Stormy,Low ,motorcycle ,Urban ,90,Shoes
724,30,5.0,Sandstorms,Low ,scooter ,Metropolitian ,125,Sports
725,37,4.7,Fog,Low ,motorcycle ,Metropolitian ,100,Apparel
726,39,4.7,Fog,Low ,motorcycle ,Metropolitian ,120,Home
727,21,4.9,Sunny,Medium ,motorcycle ,Metropolitian ,95,Clothing
728,31,4.1,Sandstorms,Medium ,motorcycle ,Metropolitian ,165,Snacks
729,38,4.9,Sandstorms,High ,scooter ,Metropolitian ,125,Sports
730,35,4.9,Fog,Medium ,motorcycle ,Urban ,180,Snacks
731,39,4.9,Cloudy,Medium ,scooter ,Urban ,85,Outdoors
732,31,4.8,Sunny,Medium ,scooter ,Metropolitian ,115,Outdoors
733,39,4.1,Sandstorms,Low ,motorcycle ,Metropolitian ,145,Toys
734,26,4.7,Stormy,Jam ,scooter ,Metropolitian ,60,Sports
735,39,4.2,Stormy,Jam ,scooter ,Metropolitian ,160,Electronics
